filepath,label,subject,source,media_type
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0053.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0054.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0055.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0056.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0057.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0058.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0059.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0060.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0061.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0062.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0063.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0064.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0065.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0066.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0067.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0068.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0069.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0070.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0071.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0072.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0073.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0074.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0075.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0076.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0077.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0078.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0079.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0080.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0081.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0082.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0083.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0084.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0085.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0086.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0087.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0088.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0089.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0090.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0091.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0092.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0093.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0094.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0095.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0096.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0097.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0098.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0099.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0100.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0101.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0102.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0103.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0104.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0105.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0106.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0107.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0108.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0109.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0110.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0111.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0112.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0113.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0114.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0115.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0116.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0117.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0118.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0119.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0120.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0121.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0122.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0123.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0124.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0125.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0126.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0127.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0128.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0129.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0130.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0131.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0132.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0133.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0134.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0135.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0136.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0137.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0138.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0139.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0140.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0141.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0142.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0143.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0144.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0145.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0146.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0147.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0148.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0149.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0150.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0151.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0152.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0153.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0154.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0155.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0156.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0157.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0158.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0159.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0160.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0161.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0162.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0163.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0164.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0165.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0166.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0167.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0168.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0169.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0170.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0171.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0172.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0173.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0174.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0175.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0176.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0177.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0178.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0179.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0180.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0181.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0182.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0183.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0184.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0185.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0186.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0187.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0188.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0189.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0190.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0191.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0192.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0193.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0194.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0195.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0196.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0197.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0198.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0199.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/04_fist_moved/frame_00_04_0200.png,fist_moved,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0001.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0002.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0003.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0004.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0005.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0006.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0007.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0008.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0009.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0010.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0011.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0012.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0013.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0014.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0015.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0016.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0017.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0018.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0019.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0020.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0021.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0022.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0023.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0024.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0025.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0026.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0027.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0028.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0029.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0030.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0031.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0032.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0033.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0034.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0035.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0036.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0037.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0038.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0039.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0040.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0041.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0042.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0043.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0044.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0045.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0046.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0047.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0048.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0049.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0050.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0051.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0052.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0053.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0054.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0055.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0056.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0057.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0058.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0059.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0060.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0061.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0062.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0063.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0064.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0065.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0066.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0067.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0068.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0069.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0070.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0071.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0072.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0073.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0074.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0075.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0076.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0077.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0078.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0079.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0080.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0081.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0082.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0083.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0084.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0085.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0086.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0087.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0088.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0089.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0090.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0091.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0092.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0093.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0094.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0095.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0096.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0097.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0098.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0099.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0100.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0101.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0102.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0103.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0104.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0105.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0106.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0107.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0108.png,thumb,leap_00,leapgestrecog,image
data/raw/leapgestrecog/00/05_thumb/frame_00_05_0109.png,thumb,leap_00,leapgestrecog,image
