filepath,label,subject,source,media_type,split
data/raw/rgb_webcam/down/IMG_5113.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5114.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5115.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5116.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5117.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5118.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5119.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5120.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5121.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5122.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5123.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5124.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5125.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5126.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5127.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5128.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5129.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5130.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5131.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5132.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5133.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5134.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5135.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5136.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5137.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5138.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5139.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5140.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5141.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5142.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5143.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5144.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5145.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5146.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5147.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5148.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5149.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5150.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5151.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5152.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5153.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5154.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5155.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5156.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5157.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5158.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5159.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5160.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5161.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5162.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5163.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5164.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5165.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5166.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5167.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5168.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5169.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5170.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5171.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5172.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5173.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5174.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5175.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5176.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5177.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5178.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5179.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5180.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5181.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5182.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5183.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5184.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5185.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5186.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5187.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5188.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5189.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5190.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5191.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5192.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5193.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5194.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5195.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5196.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5197.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5198.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5199.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5200.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5201.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5202.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5203.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5204.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5205.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5206.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5207.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5208.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5209.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5210.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5211.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5212.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5213.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5214.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5215.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5216.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5217.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5218.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5219.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5220.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5221.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5222.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5223.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5224.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5225.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5226.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5227.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5228.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5229.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5230.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5231.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5232.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5233.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5234.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5235.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5236.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5237.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5238.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5239.JPG,down,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/down/IMG_5240.JPG,down,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/down/IMG_5241.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/down/IMG_5242.JPG,down,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3985.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_3986.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3987.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3988.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3989.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3990.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_3991.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3992.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_3993.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3994.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3995.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3996.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3997.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3998.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_3999.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4001.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4002.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4003.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4004.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4005.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4006.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4007.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4008.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4009.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4010.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4011.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4012.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4013.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4014.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4015.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4016.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4017.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4018.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4019.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4020.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4021.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4022.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4023.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4024.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4025.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4026.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4027.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4028.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4029.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4030.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4031.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4032.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4033.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4034.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4035.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4036.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4037.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4038.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4039.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4040.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4041.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4042.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4043.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4044.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4045.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4046.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4047.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4048.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4049.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4050.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4051.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4052.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4053.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4054.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4055.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4056.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4057.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4058.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4059.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4060.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4061.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4062.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4063.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4064.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4065.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4066.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4067.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4068.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4069.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4070.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4071.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4072.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4073.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4074.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4075.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4076.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4077.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4078.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4079.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4080.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4081.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4082.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4083.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4084.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4085.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4086.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4087.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4088.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4089.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4090.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4091.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4092.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4093.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4094.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4095.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4096.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4097.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4098.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4099.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4100.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4101.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4102.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4103.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4104.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4105.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4106.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4107.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4108.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4109.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4110.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4111.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4112.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4113.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4114.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4115.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4116.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4117.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4118.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4119.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4120.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4121.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4122.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4123.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4124.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4125.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4126.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4127.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4128.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4129.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4130.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4131.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4132.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4133.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4134.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4135.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4136.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4137.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4138.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4139.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4140.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4141.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4142.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4143.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4144.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4145.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4146.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4147.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4148.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4149.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4150.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4151.JPG,fist,team_rgb,rgb_webcam,image,train
